symbol,date,adjOpen,adjHigh,adjLow,adjClose,volume
"SLXX.L","2014-08-15","89.56","90.31","89.4","90.11","29868",
"SLXX.L","2014-08-14","89.36","89.56","89.24","89.45","37932",
"SLXX.L","2014-08-13","88.93","89.36","88.62","89.26","31664",
"SLXX.L","2014-08-12","89.09","89.13","88.78","88.94","10044",
"SLXX.L","2014-08-11","89.18","89.22","88.91","88.98","14167",
"SLXX.L","2014-08-08","89.49","89.58","89.1","89.24","22682",
"SLXX.L","2014-08-07","89.03","89.15","88.82","89.07","34093",
"SLXX.L","2014-08-06","88.56","89.01","88.56","88.89","11517",
"SLXX.L","2014-08-05","88.72","88.8","88.39","88.51","10990",
"SLXX.L","2014-08-04","88.73","88.82","88.6","88.78","11841",
"SLXX.L","2014-08-01","88.2","88.63","88.15","88.53","92097",
"SLXX.L","2014-07-31","88.28","88.45","88.08","88.32","6589",
"SLXX.L","2014-07-30","88.66","88.73","88.36","88.4","4434",
"SLXX.L","2014-07-29","88.51","88.72","88.3","88.6","24657",
"SLXX.L","2014-07-28","88.49","88.52","88.25","88.37","44391",
"SLXX.L","2014-07-25","88.2","88.59","88.19","88.5","11478",
"SLXX.L","2014-07-24","88.49","88.65","88.24","88.28","20779",
"SLXX.L","2014-07-23","88.33","88.71","88.29","88.52","20560",
"SLXX.L","2014-07-22","88.4","88.49","88.19","88.34","20296",
"SLXX.L","2014-07-21","88.4","88.53","88.19","88.49","14349",
"SLXX.L","2014-07-18","88.25","88.53","88.12","88.39","17395",
"SLXX.L","2014-07-17","88.04","88.31","87.87","88.28","16032",
"SLXX.L","2014-07-16","87.85","88.04","87.78","87.86","97890",
"SLXX.L","2014-07-15","88.22","88.23","87.73","87.81","31745",
"SLXX.L","2014-07-14","88.7","88.7","87.78","88.07","8652",
"SLXX.L","2014-07-11","87.94","88.13","87.78","88.05","16082",
"SLXX.L","2014-07-10","87.98","88.23","87.84","87.94","14172",
"SLXX.L","2014-07-09","87.95","87.97","87.71","87.74","33280",
"SLXX.L","2014-07-08","87.38","87.9","87.33","87.82","15372",
"SLXX.L","2014-07-07","87.26","87.5","87.14","87.42","72107",
"SLXX.L","2014-07-04","87.4","87.46","87.29","87.32","84733",
"SLXX.L","2014-07-03","87.31","87.54","87.1","87.38","16168",
"SLXX.L","2014-07-02","87.64","87.83","87.36","87.46","69498",
"SLXX.L","2014-07-01","87.93","87.93","87.61","87.66","18210",
"SLXX.L","2014-06-30","88.32","88.32","87.79","87.98","23499",
"SLXX.L","2014-06-27","88.22","88.35","87.94","88.14","10242",
"SLXX.L","2014-06-26","88.13","88.25","87.92","88.21","19261",
"SLXX.L","2014-06-25","87.42","88.19","87.42","88.14","22295",
"SLXX.L","2014-06-24","87.39","87.8","87.32","87.62","44403",
"SLXX.L","2014-06-23","87.32","87.69","87.32","87.49","33367",
"SLXX.L","2014-06-20","87.38","87.53","87.25","87.35","26303",
"SLXX.L","2014-06-19","87.89","87.94","87.37","87.62","40863",
"SLXX.L","2014-06-18","87.27","87.69","87.22","87.62","7915",
"SLXX.L","2014-06-17","87.5","87.62","87.16","87.4","83295",
"SLXX.L","2014-06-16","87.57","87.65","87.25","87.38","111285",
"SLXX.L","2014-06-13","87.41","87.54","86.99","87.46","184049",
"SLXX.L","2014-06-12","87.55","87.55","87.27","87.41","16214",
"SLXX.L","2014-06-11","87.24","87.56","87.17","87.47","10720",
"SLXX.L","2014-06-10","87.69","87.69","87.26","87.33","19767",
"SLXX.L","2014-06-09","87.6","87.73","87.38","87.49","9383",
"SLXX.L","2014-06-06","87.72","87.85","87.48","87.66","26422",
"SLXX.L","2014-06-05","87.35","87.83","87.17","87.54","42575",
"SLXX.L","2014-06-04","87.67","87.74","87.36","87.39","24425",
"SLXX.L","2014-06-03","87.63","87.9","87.39","87.63","51859",
"SLXX.L","2014-06-02","88.19","88.23","87.84","87.95","78412",
"SLXX.L","2014-05-30","88.07","88.26","87.94","88.19","31097",
"SLXX.L","2014-05-29","88.07","88.43","88","88.31","4791",
"SLXX.L","2014-05-28","87.54","88.22","87.54","88.14","83155",
"SLXX.L","2014-05-27","87.9","87.9","87.33","87.59","33280",
"SLXX.L","2014-05-23","87.73","87.73","87.37","87.57","27823",
"SLXX.L","2014-05-22","87.75","87.85","87.46","87.52","20309",
"SLXX.L","2014-05-21","87.94","87.99","87.49","87.7","16552",
"SLXX.L","2014-05-20","87.92","88.02","87.75","87.82","15416",
"SLXX.L","2014-05-19","88.06","88.27","87.95","88.05","27783",
"SLXX.L","2014-05-16","88.3","88.41","88.09","88.14","11581",
"SLXX.L","2014-05-15","88.03","88.44","88.03","88.32","23586",
"SLXX.L","2014-05-14","87.62","88.17","87.43","88.17","12967",
"SLXX.L","2014-05-13","87.28","87.58","87.06","87.48","29949",
"SLXX.L","2014-05-12","87.31","87.31","87","87.16","4974",
"SLXX.L","2014-05-09","87.59","87.59","87.32","87.37","18812",
"SLXX.L","2014-05-08","87.38","87.67","87.25","87.6","31072",
"SLXX.L","2014-05-07","87.45","87.55","87.18","87.42","47609",
"SLXX.L","2014-05-06","87.45","87.45","87.03","87.29","23204",
"SLXX.L","2014-05-02","87.2","87.41","86.9","87.36","23097",
"SLXX.L","2014-05-01","87.01","87.39","86.98","87.2","61930",
"SLXX.L","2014-04-30","86.76","87.16","86.72","87.09","23605",
"SLXX.L","2014-04-29","86.93","86.99","86.1","86.81","120466",
"SLXX.L","2014-04-28","87.05","87.12","86.79","86.98","32510",
"SLXX.L","2014-04-25","86.88","87.22","86.81","87.12","25553",
"SLXX.L","2014-04-24","86.76","86.93","86.58","86.73","27847",
"SLXX.L","2014-04-23","86.46","86.91","86.46","86.9","41014",
"SLXX.L","2014-04-22","86.84","86.84","86.48","86.58","14231",
"SLXX.L","2014-04-17","87.03","87.04","86.76","86.77","17602",
"SLXX.L","2014-04-16","86.7","87.37","86.45","86.96","55557",
"SLXX.L","2014-04-15","87.04","87.15","86.57","87.12","18026",
"SLXX.L","2014-04-14","87.16","87.21","86.85","86.94","56473",
"SLXX.L","2014-04-11","87.1","87.24","86.88","87.08","11855",
"SLXX.L","2014-04-10","86.84","87.15","86.69","87","12209",
"SLXX.L","2014-04-09","86.35","86.56","86.29","86.5","14176",
"SLXX.L","2014-04-08","86.68","86.68","86.25","86.46","47345",
"SLXX.L","2014-04-07","86.54","86.7","86.38","86.58","27549",
"SLXX.L","2014-04-04","86.15","86.55","85.79","86.52","16255",
"SLXX.L","2014-04-03","85.9","86.16","85.54","86.12","16947",
"SLXX.L","2014-04-02","86.02","86.04","85.71","85.89","20368",
"SLXX.L","2014-04-01","85.91","86.05","85.66","86.05","68200",
"SLXX.L","2014-03-31","86.04","86.15","85.61","85.91","42872",
"SLXX.L","2014-03-28","86.37","86.46","85.83","86.07","31036",
"SLXX.L","2014-03-27","86.36","86.43","85.95","86.31","19171",
"SLXX.L","2014-03-26","86.12","86.32","85.93","86.11","50010",
"SLXX.L","2014-03-25","86.45","86.55","85.98","86.1","78300",
"SLXX.L","2014-03-24","86.19","86.45","85.77","86.45","340036",
"SLXX.L","2014-03-21","85.94","86.11","85.66","86.01","150592",
"SLXX.L","2014-03-20","85.78","86.05","85.48","85.7","35119",
"SLXX.L","2014-03-19","86.55","86.63","86.29","86.35","12037",
"SLXX.L","2014-03-18","86.39","86.72","86.26","86.59","15268",
"SLXX.L","2014-03-17","86.55","86.94","85.91","86.5","23501",
"SLXX.L","2014-03-14","86.63","86.77","86.34","86.52","28919",
"SLXX.L","2014-03-13","86.35","86.52","86.07","86.52","19761",
"SLXX.L","2014-03-12","86.31","86.44","86.14","86.26","28001",
"SLXX.L","2014-03-11","86.04","86.18","85.85","86.07","23259",
"SLXX.L","2014-03-10","86.02","86.17","85.79","85.97","11847",
"SLXX.L","2014-03-07","85.93","86.72","85.74","85.97","14519",
"SLXX.L","2014-03-06","86.07","86.33","85.77","86.09","36644",
"SLXX.L","2014-03-05","86.23","86.42","86","86.31","7131",
"SLXX.L","2014-03-04","86.2","86.5","85.98","86.31","40864",
"SLXX.L","2014-03-03","86.23","86.52","86.01","86.43","45175",
"SLXX.L","2014-02-28","86.05","86.37","85.7","86.05","106452",
"SLXX.L","2014-02-27","86.24","86.41","85.71","86.14","27432",
"SLXX.L","2014-02-26","85.9","86.13","85.67","85.99","56196",
"SLXX.L","2014-02-25","85.83","85.98","85.55","85.86","57276",
"SLXX.L","2014-02-24","85.53","85.84","85.46","85.71","7806",
"SLXX.L","2014-02-21","85.34","85.67","85.2","85.52","35500",
"SLXX.L","2014-02-20","85.88","85.98","85.22","85.34","20458",
"SLXX.L","2014-02-19","85.66","85.99","85.41","85.77","61330",
"SLXX.L","2014-02-18","85.69","85.79","85.19","85.42","70845",
"SLXX.L","2014-02-17","85.22","85.46","85.15","85.39","18073",
"SLXX.L","2014-02-14","85.24","85.41","85","85.21","14751",
"SLXX.L","2014-02-13","85.25","85.48","85.08","85.25","11152",
"SLXX.L","2014-02-12","85.49","85.53","84.98","85.03","19340",
"SLXX.L","2014-02-11","85.45","85.61","85.3","85.5","23018",
"SLXX.L","2014-02-10","85.41","85.74","85.34","85.54","8310",
"SLXX.L","2014-02-07","85.57","85.77","85.06","85.54","30566",
"SLXX.L","2014-02-06","85.46","85.74","85.24","85.39","30928",
"SLXX.L","2014-02-05","85.39","86.1","85.39","85.64","11467",
"SLXX.L","2014-02-04","85.67","85.9","85.45","85.62","31609",
"SLXX.L","2014-02-03","85.66","85.8","85.32","85.8","26190",
"SLXX.L","2014-01-31","85.72","85.88","85.53","85.77","20316",
"SLXX.L","2014-01-30","85.65","85.79","85.33","85.54","47729",
"SLXX.L","2014-01-29","85.27","85.63","85.08","85.5","54958",
"SLXX.L","2014-01-28","85.4","85.42","85.15","85.29","6731",
"SLXX.L","2014-01-27","85.47","85.68","85.14","85.42","25875",
"SLXX.L","2014-01-24","85.66","85.93","85.39","85.59","33909",
"SLXX.L","2014-01-23","85.24","85.67","85.24","85.56","19575",
"SLXX.L","2014-01-22","85.63","85.73","85.21","85.34","48589",
"SLXX.L","2014-01-21","85.66","85.74","85.41","85.66","53833",
"SLXX.L","2014-01-20","85.73","85.81","85.59","85.64","23371",
"SLXX.L","2014-01-17","85.9","85.99","85.58","85.73","16996",
"SLXX.L","2014-01-16","85.59","85.94","85.43","85.89","29430",
"SLXX.L","2014-01-15","85.77","85.77","85.45","85.52","20693",
"SLXX.L","2014-01-14","85.75","85.83","85.55","85.68","13697",
"SLXX.L","2014-01-13","85.42","85.81","85.39","85.81","14927",
"SLXX.L","2014-01-10","84.78","85.5","84.78","85.37","24025",
"SLXX.L","2014-01-09","84.79","84.96","84.61","84.82","17719",
"SLXX.L","2014-01-08","85.07","85.07","84.72","84.75","12448",
"SLXX.L","2014-01-07","84.63","85.01","84.55","84.89","7654",
"SLXX.L","2014-01-06","84.41","85.08","84.32","84.7","23282",
"SLXX.L","2014-01-03","84.08","84.34","83.88","84.1","8540",
"SLXX.L","2014-01-02","83.26","84.07","83.26","83.92","37039",
"SLXX.L","2013-12-31","83.9","83.95","83.62","83.89","10339",
"SLXX.L","2013-12-30","83.32","83.9","83.32","83.85","9214",
"SLXX.L","2013-12-27","83.82","84.03","83.41","83.44","23714",
"SLXX.L","2013-12-24","84.21","84.26","83.78","84.1","3630",
"SLXX.L","2013-12-23","84","84.18","83.93","84.13","39047",
"SLXX.L","2013-12-20","83.79","84.15","83.74","84.14","45778",
"SLXX.L","2013-12-19","83.99","84.21","83.81","83.94","18958",
"SLXX.L","2013-12-18","84.41","84.53","84.03","84.11","39723",
"SLXX.L","2013-12-17","84.1","84.42","84.03","84.37","38805",
"SLXX.L","2013-12-16","84.17","84.3","83.99","84.27","15409",
"SLXX.L","2013-12-13","83.97","84.33","83.96","84.12","48936",
"SLXX.L","2013-12-12","84.79","84.79","83.95","84.02","30166",
"SLXX.L","2013-12-11","84.18","84.23","84.02","84.23","37327",
"SLXX.L","2013-12-10","83.67","84.13","83.67","83.96","39365",
"SLXX.L","2013-12-09","83.71","83.95","83.71","83.75","14052",
"SLXX.L","2013-12-06","83.74","84.02","83.69","83.94","14605",
"SLXX.L","2013-12-05","83.78","83.94","83.62","83.71","58095",
"SLXX.L","2013-12-04","84","84.15","83.7","83.73","110635",
"SLXX.L","2013-12-03","83.96","84.21","83.87","84.2","74776",
"SLXX.L","2013-12-02","84.34","84.4","83.91","83.96","64470",
"SLXX.L","2013-11-29","84.65","84.67","84.37","84.52","21743",
"SLXX.L","2013-11-28","84.64","84.68","84.3","84.55","17266",
"SLXX.L","2013-11-27","84.84","84.89","84.48","84.57","117030",
"SLXX.L","2013-11-26","84.55","84.93","84.55","84.9","29519",
"SLXX.L","2013-11-25","84.46","84.82","84.45","84.69","38348",
"SLXX.L","2013-11-22","84.36","84.6","84.23","84.55","13597",
"SLXX.L","2013-11-21","84.54","84.54","84.09","84.37","15545",
"SLXX.L","2013-11-20","85.02","85.02","84.66","84.87","21066",
"SLXX.L","2013-11-19","84.98","85.14","84.91","85.07","10730",
"SLXX.L","2013-11-18","85.2","85.22","84.81","85.11","25850",
"SLXX.L","2013-11-15","84.98","85.16","84.61","85.05","19614",
"SLXX.L","2013-11-14","84.98","85","84.63","84.97","48619",
"SLXX.L","2013-11-13","84.8","85.04","84.54","84.75","35852",
"SLXX.L","2013-11-12","84.96","85.08","84.47","84.85","114906",
"SLXX.L","2013-11-11","85.2","85.22","84.65","84.83","59443",
"SLXX.L","2013-11-08","85.63","85.65","84.72","85","21105",
"SLXX.L","2013-11-07","84.96","85.74","84.96","85.59","143198",
"SLXX.L","2013-11-06","85.35","85.63","85.04","85.34","46363",
"SLXX.L","2013-11-05","85.62","85.67","85","85.23","176091",
"SLXX.L","2013-11-04","85.44","85.88","85.29","85.67","17876",
"SLXX.L","2013-11-01","85.77","85.81","85.39","85.58","70517",
"SLXX.L","2013-10-31","86.17","86.32","85.51","85.61","25567",
"SLXX.L","2013-10-30","86.02","86.25","85.97","86.25","56231",
"SLXX.L","2013-10-29","85.59","85.83","85.57","85.74","14602",
"SLXX.L","2013-10-28","85.57","85.73","85.44","85.62","11853",
"SLXX.L","2013-10-25","85.51","85.63","85.38","85.55","15615",
"SLXX.L","2013-10-24","85.68","85.76","85.44","85.51","21721",
"SLXX.L","2013-10-23","85.58","85.78","85.37","85.72","46450",
"SLXX.L","2013-10-22","84.76","85.42","84.54","85.37","35066",
"SLXX.L","2013-10-21","84.84","84.84","84.47","84.62","21598",
"SLXX.L","2013-10-18","84.61","84.93","84.38","84.77","83365",
"SLXX.L","2013-10-17","84.06","84.52","84.06","84.4","66838",
"SLXX.L","2013-10-16","83.84","83.9","83.67","83.87","13634",
"SLXX.L","2013-10-15","83.78","83.98","83.64","83.85","17160",
"SLXX.L","2013-10-14","84.02","84.06","83.93","83.95","12569",
"SLXX.L","2013-10-11","84.03","84.2","83.95","84.05","34286",
"SLXX.L","2013-10-10","84.16","84.28","83.95","84.01","17987",
"SLXX.L","2013-10-09","84.25","84.5","84.18","84.31","8816",
"SLXX.L","2013-10-08","84.12","84.27","83.97","84.27","19255",
"SLXX.L","2013-10-07","84.09","84.21","83.97","84.09","11359",
"SLXX.L","2013-10-04","84.14","84.27","83.82","83.97","13964",
"SLXX.L","2013-10-03","83.87","84.38","83.72","84.13","11018",
"SLXX.L","2013-10-02","83.97","84.25","83.82","83.98","28763",
"SLXX.L","2013-10-01","83.82","83.95","83.64","83.95","31381",
"SLXX.L","2013-09-30","83.81","84.11","83.42","83.8","13762",
"SLXX.L","2013-09-27","83.5","84.11","83.47","83.85","13236",
"SLXX.L","2013-09-26","83.63","83.79","83.43","83.62","58670",
"SLXX.L","2013-09-25","83.4","83.54","83.25","83.54","36605",
"SLXX.L","2013-09-24","82.73","83.36","82.73","83.36","14396",
"SLXX.L","2013-09-23","82.57","82.89","82.33","82.82","13501",
"SLXX.L","2013-09-20","82.92","82.99","82.46","82.75","27832",
"SLXX.L","2013-09-19","82.68","83.12","82.08","82.84","38636",
"SLXX.L","2013-09-18","81.92","82.54","81.9","82.13","20035",
"SLXX.L","2013-09-17","82.52","82.66","82.23","82.27","14385",
"SLXX.L","2013-09-16","82.66","82.88","82.45","82.57","53531",
"SLXX.L","2013-09-13","82.32","82.57","82.06","82.45","26402",
"SLXX.L","2013-09-12","81.96","82.37","81.92","82.19","18955",
"SLXX.L","2013-09-11","81.56","81.88","81.42","81.77","43354",
"SLXX.L","2013-09-10","81.69","81.93","81.4","81.56","14198",
"SLXX.L","2013-09-09","82.21","82.38","82","82.15","7620",
"SLXX.L","2013-09-06","81.82","82.33","81.79","82.24","13015",
"SLXX.L","2013-09-05","82.42","82.49","81.65","81.82","13480",
"SLXX.L","2013-09-04","82.57","82.9","82.42","82.59","15170",
"SLXX.L","2013-09-03","82.81","82.9","82.44","82.61","344722",
"SLXX.L","2013-09-02","83.04","83.04","82.5","82.71","15100",
"SLXX.L","2013-08-30","83.23","83.23","82.84","83.02","44064",
"SLXX.L","2013-08-29","82.92","83.14","82.76","82.99","27269",
"SLXX.L","2013-08-28","83.21","83.21","82.7","83.01","13818",
"SLXX.L","2013-08-27","82.52","83.4","82.52","83.16","72535",
"SLXX.L","2013-08-23","82.46","82.66","82.23","82.59","22742",
"SLXX.L","2013-08-22","82.39","82.56","82.03","82.37","17459",
"SLXX.L","2013-08-21","82.51","82.59","82.09","82.33","15812",
"SLXX.L","2013-08-20","82.33","82.68","82.21","82.63","19289",
"SLXX.L","2013-08-19","82.54","82.56","82.17","82.26","18784",
"SLXX.L","2013-08-16","82.57","82.75","82.44","82.51","6666",
"SLXX.L","2013-08-15","82.98","82.99","82.45","82.61","38834",
"SLXX.L","2013-08-14","83.19","83.19","82.69","82.95","10697",
"SLXX.L","2013-08-13","83.46","83.59","82.89","82.92","25608",
"SLXX.L","2013-08-12","83.76","83.83","83.48","83.69","11039",
"SLXX.L","2013-08-09","83.59","83.7","83.4","83.64","21979",
"SLXX.L","2013-08-08","83.57","83.82","83.42","83.65","15874",
"SLXX.L","2013-08-07","83.78","83.79","83.22","83.54","12763",
"SLXX.L","2013-08-06","83.55","83.7","83.1","83.57","27015",
"SLXX.L","2013-08-05","83.99","83.99","83.5","83.55","25597",
"SLXX.L","2013-08-02","83.66","83.74","83.15","83.68","22730",
"SLXX.L","2013-08-01","84.3","84.32","83.55","83.55","56041",
"SLXX.L","2013-07-31","83.59","84.08","83.46","83.69","37651",
"SLXX.L","2013-07-30","83.77","83.87","83.47","83.74","20416",
"SLXX.L","2013-07-29","83.46","83.84","83.36","83.75","14482",
"SLXX.L","2013-07-26","83.31","83.61","83.31","83.5","13673",
"SLXX.L","2013-07-25","83.16","83.26","82.99","83.21","13693",
"SLXX.L","2013-07-24","83.36","83.36","82.99","83.14","11932",
"SLXX.L","2013-07-23","83.51","83.74","83.32","83.56","7942",
"SLXX.L","2013-07-22","83.39","83.69","83.2","83.67","21024",
"SLXX.L","2013-07-19","83.39","83.86","83.16","83.4","20898",
"SLXX.L","2013-07-18","83.26","83.68","83.09","83.63","381885",
"SLXX.L","2013-07-17","83.22","83.44","82.65","83.15","13986",
"SLXX.L","2013-07-16","82.59","83.39","82.56","83.39","355234",
"SLXX.L","2013-07-15","83","83.16","82.54","82.78","46218",
"SLXX.L","2013-07-12","82.96","83.22","82.64","82.88","9100",
"SLXX.L","2013-07-11","82.47","82.66","82.22","82.64","36990",
"SLXX.L","2013-07-10","82.13","82.48","81.77","82.18","21493",
"SLXX.L","2013-07-09","81.13","82.07","81.09","82","77986",
"SLXX.L","2013-07-08","81.84","81.86","81.18","81.55","19515",
"SLXX.L","2013-07-05","81.53","82.24","81.09","81.61","10142",
"SLXX.L","2013-07-04","81.94","82.33","81.42","81.92","37549",
"SLXX.L","2013-07-03","81.72","82.5","81.53","81.96","29372",
"SLXX.L","2013-07-02","81.61","82.29","81.43","82.14","23264",
"SLXX.L","2013-07-01","81.04","81.94","80.97","81.63","60729",
"SLXX.L","2013-06-28","81.77","82.42","81.15","81.67","14008",
"SLXX.L","2013-06-27","81.6","81.73","80.8","81.71","16279",
"SLXX.L","2013-06-26","79.61","81.38","79.46","81.38","62523",
"SLXX.L","2013-06-25","80.78","81.15","80.24","80.75","48731",
"SLXX.L","2013-06-24","82.52","82.52","80.09","80.33","153456",
"SLXX.L","2013-06-21","82.15","83.24","81.79","82.08","41115",
"SLXX.L","2013-06-20","82.98","83.7","82.5","82.76","102585",
"SLXX.L","2013-06-19","83.71","84.29","83.71","84.1","37214",
"SLXX.L","2013-06-18","84.17","84.17","83.43","83.85","13407",
